phi,intensity_dB
180.50991501416428,-19.61538461538461
179.4900849858357,-19.616038352582255
178.4702549575071,-19.847461320549137
177.96033994334283,-20.07855741991719
176.94050991501416,-20.309980387884067
176.5,-20.51744430432955
176.0,-20.63314417822614
174.9008498583569,-20.88821093920243
174.39093484419266,-21.11930703857049
173.88101983002838,-21.350403137938542
173.37110481586404,-21.581499237306595
172.5,-21.982976040353087
171.99999999999994,-22.17580916351407
171.5,-22.522908785203867
171.0,-22.715741908364848
170.31161473087815,-23.083460448899537
169.80169971671393,-23.4299411636522
169.5,-23.872740647330808
168.99999999999994,-24.142707019756195
168.5,-24.60550651534257
168.0,-25.029739386296768
167.5,-25.76250525430853
167.0,-25.993905002101712
166.74220963172803,-26.431902375245144
166.5,-26.84237074401007
165.99999999999994,-27.305170239596457
165.72237960339947,-27.81717149705817
165.21246458923514,-28.50980605796469
164.70254957507086,-29.31782523425582
164.19263456090653,-30.24122902593156
163.6827195467422,-31.51078666376116
163.1728045325779,-32.20342122466768
162.66288951841358,-33.47297886249727
162.1529745042493,-34.2809980387884
161.64305949008497,-35.435171061233376
161.13314447592074,-36.58934408367835
160.6232294617564,-36.93582479843103
160.11331444759207,-37.28230551318369
159.6033994334278,-37.62878622793636
159.09348441926346,-37.28295925038133
158.58356940509913,-35.78328611898016
158.07365439093485,-35.437459141425144
157.5637393767705,-33.70701677925473
157.0538243626063,-32.32272826323817
156.54390934844196,-31.16920897799083
156.03399433427762,-29.43876661582043
155.5,-27.845102984447237
155.0,-27.228036990332065
153.9943342776204,-26.44007409021573
153.48441926345606,-25.632708651122236
152.97450424929178,-25.1714970581826
152.5,-24.48980664144598
151.95467422096323,-24.018304641534097
151.5,-23.525641025641015
150.5,-23.13997477931904
150.0,-22.638608659100456
149.5,-22.52290878520386
149.0,-22.021542664985283
148.5,-21.751576292559896
147.99999999999994,-21.48160992013451
147.49999999999994,-21.250210172341312
147.0,-20.980243799915925
146.5,-20.825977301387137
146.0,-20.594577553593943
145.5,-20.517444304329544
144.99999999999994,-20.324611181168557
144.49999999999994,-20.247477931904157
144.0,-19.90037831021437
143.5,-19.784678436317776
143.0,-19.66897856242118
142.5,-19.476145439260183
141.99999999999994,-19.399012189995787
141.49999999999994,-19.2833123160992
141.0,-19.2061790668348
140.5,-19.129045817570407
140.0,-19.051912568306008
139.5,-19.013345943673805
138.99999999999994,-18.97477931904161
138.49999999999994,-18.936212694409413
