phi,intensity_dB
71.0,-26.53586376100447
70.5,-26.138620291528355
70.0,-25.939998556790297
69.5,-25.542755087314184
69.0,-25.30440900562851
68.5,-24.82771684225718
68.0,-24.58937076057151
67.5,-24.152402944147784
67.0,-23.91405686246211
66.5,-23.397640352143167
66.0,-23.07984557656227
65.4545454545455,-22.57374443738081
64.95867768595042,-22.112523839796577
64.5,-21.610044739500644
64.0,-21.37169865781498
63.5,-21.133352576129308
63.0,-20.775833453600807
62.5,-20.49776302496753
62.0,-20.179968249386633
61.5,-19.663551739067685
61.0,-19.10741088180112
60.5,-18.74989175927262
60.0,-18.308010171646544
59.50413223140498,-17.962174189446927
58.512396694214885,-17.616656071201533
58.016528925619866,-16.92466624284807
57.5,-16.247257901573104
57.0,-16.08836051378265
56.52892561983475,-15.771773680864602
56.0,-15.452770962620871
55.5,-15.01580314619714
55.0,-14.976078799249532
54.54545454545456,-14.50381436745074
54.04958677685954,-14.042593769866505
53.553719008264466,-13.69675778766689
53.0,-13.46655361524029
52.56198347107443,-13.23585505403688
52.0,-12.830964064078511
51.5,-12.473444941550008
51.0,-12.274823206811952
50.5,-11.877579737335836
50.0,-11.48033626785972
49.5,-11.4008875739645
49.09090909090912,-11.045772409408784
48.5,-10.805022369750322
48.0,-10.566676288064656
47.5,-10.3680545533266
47.0,-10.129708471640928
46.5,-9.93108673690287
45.61983471074382,-9.663382072472988
45.1239669421488,-9.432930705657984
44.62809917355372,-9.202479338842984
44.1322314049587,-8.856643356643364
43.5,-8.501010246788855
43.0,-8.381837205946024
42.5,-8.024318083417523
42.0,-7.944869389522297
41.5,-7.627074613941406
41.0,-7.468177226150959
40.5,-7.070933756674841
40.0,-6.832587674989175
39.5,-6.713414634146344
39.0,-6.594241593303507
38.18181818181824,-6.321996185632556
37.68595041322317,-6.091544818817554
37.19008264462809,-5.86109345200255
36.5,-5.60113291961322
36.0,-5.481959878770385
35.5,-5.283338144032325
35.0,-5.084716409294269
34.5,-4.965543368451434
34.0,-4.806645980660991
32.72727272727275,-4.363954227590598
31.5,-4.012159041708759
31.0,-3.8929860008659256
30.0,-3.535466878337423
28.760330578512423,-3.212650985378265
27.768595041322328,-2.9825174825174905
26.776859504132233,-2.752383979656714
25.78512396694219,-2.5222504767959393
24.7933884297521,-2.292116973935162
23.5,-1.9464930004329624
23.0,-1.86704430653774
22.5,-1.8273199595901293
22.0,-1.668422571799682
20.826446280991775,-1.4869675778766744
20.0,-1.2314547553759567
18.842975206611584,-1.026700572155124
17.85123966942149,-0.9119516846789636
17.35537190082647,-0.7968849332485757
16.363636363636374,-0.6821360457724159
15.37190082644628,-0.5673871582962553
14.38016528925624,-0.4526382708200946
14.0,-0.3575191225285028
13.5,-0.2780704286332804
13.0,-0.2780704286332796
12.5,-0.2780704286332804
12.0,-0.2780704286332804
11.5,-0.2383460816856679
11.0,-0.1986217347380572
9.0,-0.1588973877904456
8.5,-0.1588973877904456
8.0,-0.1191730408428357
7.5,-0.1191730408428348
7.0,-0.0794486938952241
6.5,-0.0794486938952232
6.0,-0.0794486938952223
5.5,-0.0794486938952241
5.0,-0.0397243469476116
4.5,-0.0397243469476125
4.0,-0.0397243469476116
3.5,-0.0397243469476116
3.0,-0.0397243469476125
2.4999999999999716,-0.0397243469476116
2.0,-0.0397243469476116
1.5,-0.0397243469476125
1.0,-0.0397243469476116
-0.9999999999999716,-0.0794486938952232
-1.5,-0.0397243469476116
-2.0,-0.0397243469476116
-2.5,-0.0397243469476116
-2.9999999999999716,-0.0397243469476125
-3.5,-0.0397243469476116
-4.0,-0.0397243469476116
-4.499999999999972,-0.0397243469476116
-5.0,-0.0397243469476116
-5.5,-0.0397243469476125
-6.000000000000028,-0.0794486938952232
-6.5,-0.0794486938952223
-7.0,-0.0794486938952241
-7.5,-0.0794486938952232
-7.999999999999972,-0.1191730408428348
-8.5,-0.1191730408428348
-9.0,-0.1191730408428339
-9.499999999999972,-0.1588973877904456
-11.0,-0.1986217347380563
-11.5,-0.2383460816856688
-12.0,-0.2780704286332796
-13.388429752066116,-0.3550540368722235
-14.380165289256183,-0.4710743801652937
-15.0,-0.5958652042141726
-15.5,-0.6753138981093958
-16.0,-0.7150382450570065
-16.49999999999997,-0.7547625920046181
-17.0,-0.7944869389522289
-17.5,-0.9136599797950636
-17.99999999999997,-0.9533843267426754
-18.5,-0.993108673690286
-19.0,-1.0725573675855102
-19.50000000000003,-1.11228171453312
-20.0,-1.2314547553759567
-20.5,-1.3506277962187907
-21.0,-1.5095251840092354
-21.49999999999997,-1.5095251840092363
-22.0,-1.549249530956848
-22.5,-1.6286982248520712
-23.801652892561947,-1.861729179911003
-24.99999999999997,-2.0656660412757972
-25.5,-2.1451147351710187
-27.27272727272728,-2.556261919898289
-28.00000000000003,-2.740979939385192
-28.5,-2.8204286332804154
-29.256198347107414,-3.019071837253662
-29.752066115702466,-3.1347743165925044
-30.743801652892557,-3.3661792752701887
-31.239669421487577,-3.4818817546090317
-32.0,-3.654639919180256
-32.5,-3.853261653918314
-33.0,-3.8929860008659256
-33.49999999999997,-3.972434694761147
-34.0,-4.210780776446817
-34.5,-4.369678164237263
-35.70247933884295,-4.638588684043236
-36.50000000000003,-4.925819021503824
-37.0,-5.044992062346657
-37.5,-5.124440756241882
-38.0,-5.283338144032327
-38.49999999999997,-5.402511184875162
-39.0,-5.561408572665607
-39.6694214876033,-5.910362364907823
-40.16528925619832,-6.141449459631283
-41.0,-6.355895511617837
-41.5,-6.554517246355894
-42.0,-6.6736902871987285
-42.5,-6.951760715832012
-43.0,-7.110658103622456
-43.49999999999997,-7.388728532255736
-44.0,-7.507901573098569
-44.5,-7.78597200173185
-45.00000000000003,-7.944869389522297
-45.5,-8.222939818155577
-46.0,-8.342112858998412
-46.5,-8.699631981526917
-46.99999999999997,-8.93797806321258
-47.60330578512395,-9.146217418944698
-48.099173553719,-9.377304513668156
-48.59504132231402,-9.723776223776229
-49.0,-10.050259777745708
-49.5,-10.129708471640924
-50.0,-10.487227594169433
-50.5,-10.526951941117044
-51.0,-10.765298022802714
-51.5,-10.92419541059316
-52.06611570247932,-11.341385886840438
-52.56198347107434,-11.687857596948517
-53.0,-11.99675277817867
-53.50000000000003,-12.195374512916723
-54.0,-12.473444941550008
-54.5,-12.711791023235676
-55.0,-12.910412757973734
-55.49999999999997,-13.34738057439746
-56.0,-13.625451003030744
-56.5,-13.98297012555924
-57.52066115702476,-14.460267005721557
-58.0,-15.015803146197143
-58.51239669421483,-15.26859504132232
-59.0,-15.571944003463702
-59.5,-16.04863616683504
-60.49999999999997,-16.565052677153986
-61.0,-17.08146918747294
-61.5,-17.399263963053826
-62.00000000000003,-17.875956126425162
-62.5,-18.15402655505845
-63.0,-18.78961610622023
-63.966942148760296,-19.54132231404959
-64.5,-20.179968249386633
-64.95867768595039,-20.46503496503497
-65.49999999999997,-20.895006494443635
-66.0,-21.49087169865782
-66.5,-21.808666474238706
-66.94214876033058,-22.54322949777496
-67.5,-23.19901861740511
-68.0,-23.95378120940972
-68.5,-24.311300331938224
-68.99999999999997,-24.827716842257185
-69.42148760330579,-25.429434202161485
-70.0,-25.97972290373791
-70.49999999999997,-26.853658536585364
-71.0,-27.370075046904308
-71.40495867768593,-27.853782581055317
-71.5,-28.363183720594595
-72.0,-28.919324577861165
-72.39669421487599,-29.700572155117616
-73.0,-30.30967672102756
-73.5,-31.302785394717848
-73.99999999999997,-31.938374945879634
-74.8760330578512,-33.50985378258106
-75.37190082644628,-34.20247933884298
-75.50000000000003,-34.877976620002876
-76.0,-35.63273921200751
-76.36363636363635,-36.1646535282899
-76.5,-36.82446962043585
-76.8595041322314,-37.78035600762873
-77.35537190082641,-38.93452002542912
-77.85123966942149,-40.550222504767966
-78.34710743801648,-42.05054036872219
-78.5,-43.89540337711069
-78.84297520661156,-44.70470438652257
-79.5,-45.444652908067546
-80.0,-46.23913984701976
-80.5,-46.63638331649588
-81.5,-47.23224852071005
-82.5,-46.79528070428632
-83.0,-46.556934622600664
-83.5,-45.722723336700824
-84.0,-45.20630682638187
-84.5,-44.68989031606292
-84.79338842975204,-43.55467260012714
-85.0,-43.021467744263234
-85.5,-42.38587819310145
-86.0,-41.71056429499206
-86.5,-41.154423437725505
-86.7768595041322,-40.325174825174834
-87.27272727272725,-39.63318499682136
-87.5,-39.32710347813538
-88.0,-38.96958435560687
-88.26446280991735,-38.59535918626828
-88.5,-38.214821763602245
-89.0,-37.81757829412613
-89.5,-37.57923221244047
-89.75206611570246,-37.096312778130965
-90.24793388429748,-36.404322949777495
-90.24793388429748,-36.75047679593135
-90.74380165289256,-36.17387158296249
-91.0,-35.791636599797954
-91.5,-35.39439313032183
-91.73553719008262,-35.0206611570248
-92.0,-34.67935488526482
-92.5,-34.32183576273633
-93.0,-33.72597055852214
-93.5,-33.527348823784095
-93.7190082644628,-33.06039415130324
-94.21487603305783,-32.59917355371901
-94.5,-32.1767210275653
-95.0,-31.8192019050368
-95.5,-31.54113147640351
-96.0,-31.1041636599798
-96.69421487603304,-30.75460902733631
-97.19008264462806,-30.408773045136687
-97.68595041322313,-30.06293706293707
-98.18181818181816,-29.717101080737457
-98.5,-29.316568047337267
-99.0,-29.11794631259922
-99.17355371900824,-28.79465988556898
-99.5,-28.60152980228027
-100.0,-28.442632414489825
-100.5,-28.04538894501371
-101.0,-27.846767210275654
-101.5,-27.52897243469475
-102.0,-27.3303506999567
-102.5,-27.012555924375818
-103.0,-26.893382883532976
-103.5,-26.57558810795209
-104.0,-26.456415067109248
-104.5,-26.337242026266413
-105.0,-26.138620291528355
-105.5,-25.979722903737905
