phi,intensity_dB
180.0,-5.697138798701301
179.50000000000006,-5.6971387987013
179.00000000000006,-5.6971387987013
178.5,-5.771611201298702
178.0,-5.771611201298702
177.50000000000006,-5.7343750000000036
177.0,-5.734375000000002
176.5,-5.846083603896105
176.00000000000006,-5.846083603896105
175.10869565217388,-5.7886257763975255
173.15217391304344,-5.8969332298136745
171.50000000000006,-5.95779220779221
171.0,-5.95779220779221
170.5,-5.95779220779221
170.00000000000006,-5.995028409090912
169.5,-5.995028409090908
169.0,-5.99502840909091
168.50000000000006,-5.995028409090908
168.0,-5.99502840909091
167.5,-6.032264610389612
167.00000000000006,-6.0322646103896105
166.50000000000006,-6.0695008116883145
166.0,-6.143973214285715
165.50000000000006,-6.106737012987015
165.00000000000006,-6.106737012987015
162.8804347826087,-6.224475931677029
160.92391304347825,-6.332783385093178
158.9673913043478,-6.441090838509325
157.0,-6.553571428571429
156.00000000000006,-6.590807629870135
154.50000000000006,-6.814224837662337
154.0,-6.851461038961041
153.50000000000006,-6.851461038961043
153.00000000000006,-6.88869724025974
152.5,-6.963169642857148
152.00000000000006,-7.037642045454545
151.50000000000006,-7.0376420454545485
151.0,-7.074878246753249
150.50000000000006,-7.112114448051948
150.00000000000006,-7.261059253246756
149.5,-7.298295454545455
149.00000000000006,-7.410004058441562
148.50000000000006,-7.41000405844156
147.50000000000006,-7.70789366883117
147.00000000000006,-7.782366071428571
146.5,-7.782366071428573
146.00000000000006,-7.894074675324674
145.50000000000006,-7.96854707792208
145.0,-8.00578327922078
144.50000000000006,-8.154728084415588
144.00000000000006,-8.191964285714288
143.5,-8.303672889610393
143.00000000000006,-8.340909090909092
142.50000000000006,-8.489853896103895
142.0,-8.5643262987013
141.50000000000006,-8.6387987012987
140.5,-8.973924512987015
140.00000000000006,-9.011160714285715
139.50000000000006,-9.16010551948052
138.00000000000006,-9.56970373376623
137.5,-9.68141233766234
137.0,-9.71864853896104
136.50000000000006,-9.867593344155845
136.0,-9.942065746753247
135.5,-9.942065746753244
133.0,-10.798498376623378
132.5,-10.872970779220784
132.00000000000006,-11.059151785714285
131.5,-11.170860389610391
131.0,-11.357041396103895
130.50000000000006,-11.3942775974026
130.0,-11.505986201298702
128.0,-12.176237824675326
127.50000000000006,-12.362418831168831
127.0,-12.51136363636364
126.5,-12.697544642857146
126.00000000000006,-12.846489448051951
125.5,-12.99543425324676
125.0,-13.032670454545451
123.5,-13.702922077922082
123.00000000000006,-13.777394480519488
122.5,-13.889103084415584
122.0,-13.963575487012992
121.50000000000006,-14.112520292207796
121.00000000000006,-14.186992694805198
119.50000000000006,-14.559354707792211
119.0,-14.63382711038961
118.50000000000006,-14.708299512987018
117.00000000000006,-15.043425324675326
116.50000000000006,-15.080661525974026
116.0,-15.155133928571434
115.50000000000006,-15.192370129870133
115.00000000000006,-15.266842532467535
114.5,-15.304078733766236
114.00000000000006,-15.304078733766232
113.50000000000006,-15.30407873376624
113.0,-15.341314935064936
112.50000000000006,-15.341314935064936
110.50000000000006,-15.11789772727273
110.0,-15.11789772727273
109.50000000000006,-15.043425324675326
109.00000000000006,-15.006189123376627
108.5,-14.894480519480524
108.00000000000006,-14.78277191558442
107.50000000000006,-14.63382711038961
107.0,-14.596590909090914
106.50000000000006,-14.410409902597408
106.00000000000006,-14.3731737012987
