phi,intensity_dB
180.00000000000003,-23.22690272690272
179.50000000000009,-23.338929588929577
179.00000000000009,-23.41361416361416
178.50000000000003,-23.562983312983313
178.00000000000003,-23.56298331298331
177.50000000000003,-23.74969474969475
177.00000000000009,-23.82437932437932
176.50000000000003,-24.048433048433047
176.00000000000003,-24.12311762311761
174.92957746478876,-24.558372456964005
174.4225352112676,-24.89201877934272
173.50000000000003,-25.3554131054131
173.00000000000003,-25.728835978835978
172.50000000000009,-25.9528897028897
171.88732394366204,-26.22691705790297
171.3802816901409,-26.56056338028169
170.50000000000009,-27.035816035816023
170.00000000000009,-27.595950345950335
169.50000000000003,-27.96937321937321
169.00000000000003,-28.454822954822944
168.84507042253526,-28.78435054773083
168.3380281690141,-29.229107981220658
167.83098591549302,-29.67386541471049
166.81690140845072,-30.118935837245697
165.29577464788733,-30.342097026604065
164.2816901408451,-30.009389671361497
163.77464788732394,-29.343035993740216
162.7605633802817,-28.45477308294209
162.25352112676055,-27.78841940532081
161.2394366197183,-27.23348982785603
160.50000000000003,-26.69973544973545
160.00000000000003,-26.17694342694342
159.21126760563388,-25.790297339593113
159.00000000000009,-25.43009768009767
158.50000000000003,-25.243386243386237
158.00000000000003,-24.683251933251928
157.50000000000003,-24.347171347171347
157.00000000000009,-23.600325600325597
156.50000000000009,-23.22690272690273
156.00000000000003,-22.7041107041107
155.50000000000003,-22.55474155474155
155.00000000000003,-22.1066341066341
154.50000000000009,-22.031949531949525
154.00000000000003,-21.621184371184366
153.00000000000003,-21.32244607244607
152.50000000000009,-21.173076923076916
151.50000000000003,-20.799654049654045
150.50000000000003,-20.50091575091575
150.00000000000009,-20.426231176231173
149.50000000000003,-20.351546601546595
149.00000000000003,-20.351546601546595
148.50000000000003,-20.276862026862023
148.00000000000009,-20.239519739519736
147.50000000000009,-20.239519739519736
147.00000000000003,-20.239519739519736
146.50000000000003,-20.239519739519743
146.00000000000003,-20.23951973951974
145.50000000000009,-20.276862026862027
145.00000000000003,-20.276862026862023
144.50000000000003,-20.314204314204307
144.00000000000003,-20.351546601546595
143.50000000000009,-20.463573463573457
143.00000000000009,-20.463573463573457
142.50000000000003,-20.500915750915745
142.00000000000003,-20.612942612942607
141.50000000000003,-20.6502849002849
141.00000000000009,-20.874338624338627
140.50000000000003,-20.91168091168091
139.50000000000003,-21.58384208384208
139.00000000000009,-21.88258038258038
138.50000000000009,-22.069291819291813
138.00000000000003,-22.51739926739926
137.50000000000003,-22.704110704110697
137.00000000000003,-23.11487586487586
135.3802816901409,-23.805007824726133
134.87323943661968,-24.24976525821596
134.00000000000009,-24.944647944647937
133.50000000000003,-25.76617826617826
133.00000000000003,-26.475681725681717
132.3380281690141,-26.917996870109548
131.83098591549302,-27.584976525821595
131.32394366197187,-28.02973395931142
130.81690140845072,-28.474491392801248
130.30985915492963,-29.363693270735524
129.80281690140848,-30.364006259780908
129.29577464788733,-31.030985915492955
128.78873239436624,-31.697965571205003
128.2816901408451,-32.253834115805944
127.26760563380284,-33.81001564945227
126.7605633802817,-36.03255086071987
126.25352112676056,-37.14397496087636
125.74647887323944,-38.81095461658842
125.2394366197183,-40.03348982785602
124.73239436619716,-40.47824726134585
123.71830985915491,-40.92331768388106
123.21126760563388,-41.25696400625978
122.19718309859158,-40.8131455399061
121.69014084507047,-40.36901408450704
121.18309859154934,-38.702660406885755
120.6760563380282,-37.92519561815336
120.1690140845071,-37.147730829420965
119.50000000000004,-36.595441595441585
119.00000000000004,-36.10999185999186
118.50000000000009,-35.3631461131461
118.00000000000004,-34.98972323972323
117.50000000000004,-34.35490435490435
117.00000000000004,-34.09350834350833
116.50000000000009,-33.64540089540089
116.00000000000009,-33.384004884004874
115.50000000000004,-33.010582010582
115.00000000000004,-32.89855514855514
114.50000000000004,-32.56247456247456
114.00000000000009,-32.45044770044769
113.50000000000004,-32.18905168905169
113.00000000000004,-32.00234025234025
112.50000000000004,-31.85297110297109
112.00000000000009,-31.666259666259656
111.50000000000009,-31.62891737891737
111.00000000000004,-31.47954822954822
110.50000000000004,-31.47954822954823
110.00000000000004,-31.47954822954823
109.50000000000009,-31.554232804232804
109.00000000000004,-31.62891737891738
108.50000000000004,-31.74094424094424
108.00000000000004,-31.890313390313388
107.50000000000009,-31.964997964997956
107.00000000000009,-32.226393976393965
106.50000000000004,-32.375763125763115
106.00000000000004,-32.786528286528274
105.50000000000004,-32.89855514855514
105.00000000000009,-33.04792429792429
104.50000000000004,-33.608058608058606
104.00000000000004,-33.944139194139176
103.50000000000004,-34.65364265364264
103.00000000000009,-35.027065527065524
102.50000000000009,-35.77391127391127
102.00000000000004,-36.18467643467643
101.40845070422536,-37.49264475743348
101.40845070422536,-36.7148669796557
100.90140845070422,-38.27073552425664
100.39436619718307,-38.9377151799687
100.00000000000004,-39.62016687016687
99.38028169014083,-40.38278560250391
99.00000000000004,-40.927146927146914
98.50000000000004,-41.33791208791207
97.50000000000004,-42.34615384615383
97.00000000000004,-42.79426129426129
96.50000000000004,-42.98097273097272
96.00000000000004,-43.018315018315015
95.50000000000004,-42.90628815628815
95.00000000000004,-42.34615384615383
94.50000000000004,-42.08475783475784
94.00000000000004,-41.44993894993895
93.50000000000004,-41.18854293854294
93.00000000000004,-40.74043549043549
92.50000000000004,-40.628408628408614
92.00000000000004,-40.36701261701261
91.50000000000004,-40.32967032967032
91.00000000000004,-40.404354904354896
90.50000000000004,-40.32967032967032
90.00000000000003,-40.404354904354896
89.50000000000003,-40.74043549043548
89.00000000000003,-40.96448921448921
88.22535211267606,-41.72300469483567
87.71830985915491,-42.278873239436614
87.21126760563382,-43.39029733959311
86.70422535211273,-46.61283255086071
86.19718309859158,-50.502034428794985
85.69014084507043,-51.94679186228482
85.18309859154934,-55.16932707355242
84.67605633802819,-60.39186228482003
84.16901408450704,-51.05884194053208
83.66197183098595,-47.28137715179968
83.1549295774648,-45.837245696400615
82.64788732394365,-42.94866979655712
82.14084507042256,-40.83787167449139
81.50000000000003,-39.58282458282458
81.12676056338032,-37.61627543035993
80.61971830985917,-36.17214397496087
80.11267605633807,-35.06134585289515
79.60563380281693,-33.617214397496085
79.50000000000003,-32.63715913715913
78.59154929577468,-31.951173708920187
78.00000000000003,-31.106125356125354
77.50000000000003,-30.844729344729338
77.00000000000003,-30.247252747252745
76.50000000000003,-30.023199023199012
76.00000000000003,-29.799145299145287
75.5492957746479,-29.39749608763693
74.50000000000009,-28.90293040293039
74.00000000000003,-28.79090354090353
73.50000000000003,-28.56684981684981
73.00000000000003,-28.52950752950752
72.50000000000003,-28.492165242165235
72.00000000000003,-28.52950752950752
71.50000000000003,-28.6041921041921
71.00000000000003,-28.716218966218953
70.50000000000003,-28.977614977614977
69.4647887323944,-29.51236306729264
69.00000000000003,-29.98585673585673
68.50000000000003,-30.62067562067562
68.00000000000003,-30.919413919413913
67.50000000000003,-31.666259666259656
67.00000000000003,-32.07702482702482
66.50000000000003,-32.48778998778999
65.91549295774652,-33.181220657276995
65.40845070422537,-33.51486697965571
64.90140845070422,-33.95962441314554
64.39436619718313,-33.737715179968696
63.88732394366198,-33.18247261345853
63.38028169014083,-32.29389671361502
62.87323943661974,-31.516431924882625
62.36619718309865,-30.738967136150237
61.8591549295775,-29.405946791862284
61.35211267605635,-28.184037558685446
61.000000000000085,-27.55860805860805
60.84507042253526,-26.96212832550861
60.33802816901411,-26.0735524256651
60.00000000000003,-25.542124542124537
59.32394366197187,-24.851956181533648
59.00000000000003,-24.272486772486765
58.81690140845072,-23.74115805946792
58.50000000000003,-23.376271876271865
58.00000000000003,-22.890822140822134
57.80281690140848,-22.408450704225356
57.50000000000003,-22.03194953194953
57.00000000000003,-21.285103785103782
56.500000000000085,-20.836996336996332
56.00000000000003,-20.53825803825804
55.50000000000003,-19.94078144078144
54.760563380281695,-19.410328638497653
54.2535211267606,-19.188419405320808
53.50000000000003,-18.8578551078551
53.00000000000003,-18.633801383801377
52.50000000000003,-18.372405372405368
52.00000000000003,-18.223036223036218
51.50000000000003,-18.11100936100936
