phi,intensity_dB
180.00000000000009,-26.240473811902383
179.50000000000003,-26.240473811902383
179.00000000000003,-26.3190381047524
178.50000000000003,-26.31903810475239
178.00000000000009,-26.436884544027407
177.50000000000009,-26.515448836877415
177.00000000000003,-26.554730983302417
176.50000000000003,-26.71185956900243
176.00000000000009,-26.868988154702446
175.50000000000009,-27.14396317967747
175.00000000000003,-27.143963179677467
174.50000000000003,-27.41893820465249
174.00000000000009,-27.536784643927504
173.50000000000009,-27.851041815327527
173.00000000000003,-28.00817040102754
172.50000000000003,-28.283145426002577
172.00000000000003,-28.361709718852573
171.50000000000009,-28.754531183102607
171.00000000000003,-28.87237762237762
170.50000000000003,-28.911659768802625
170.00000000000003,-28.950941915227624
169.50000000000009,-28.950941915227624
169.00000000000003,-28.950941915227624
168.50000000000003,-28.87237762237762
168.00000000000003,-28.83309547595261
167.50000000000009,-28.79381332952761
167.00000000000003,-28.675966890252603
166.50000000000003,-28.63668474382759
166.00000000000003,-28.44027401170257
165.50000000000009,-28.361709718852573
164.95821727019498,-28.02978358688665
164.4568245125349,-27.56792371973431
164.00000000000003,-27.261809618952476
163.50000000000009,-26.986834593977452
163.00000000000009,-26.868988154702443
162.50000000000003,-26.47616669045241
162.00000000000003,-26.31903810475239
161.50000000000009,-26.004780933352365
161.00000000000009,-25.57267732267732
160.50000000000003,-25.21913800485229
160.00000000000003,-25.17985585842729
159.50000000000003,-24.78703439417725
159.00000000000009,-24.66918795490224
158.50000000000003,-24.237084344227203
158.00000000000003,-24.15852005137719
157.50000000000003,-23.76569858712716
157.00000000000009,-23.64785214785215
156.50000000000003,-23.412159269302123
156.00000000000003,-23.25503068360211
155.50000000000003,-23.137184244327106
155.00000000000009,-22.822927072927072
154.50000000000003,-22.70508063365206
154.00000000000003,-22.46938775510204
153.50000000000003,-22.390823462252033
153.00000000000009,-22.233694876552015
152.50000000000003,-22.194412730127013
152.00000000000003,-22.194412730127013
151.50000000000003,-22.194412730127013
151.00000000000009,-22.194412730127013
150.50000000000009,-22.27297702297702
150.00000000000003,-22.35154131582703
149.50000000000003,-22.390823462252033
149.00000000000009,-22.547952047952048
148.50000000000009,-22.66579848722706
148.00000000000003,-22.744362780077072
147.50000000000003,-23.019337805052096
147.00000000000003,-23.137184244327106
146.50000000000009,-23.41215926930213
146.00000000000003,-23.569287855002145
145.50000000000003,-23.883545026402174
145.00000000000003,-24.07995575852719
144.50000000000009,-24.51205936920223
144.00000000000003,-24.747752247752253
143.50000000000003,-25.219138004852297
143.00000000000003,-25.49411302982732
142.50000000000009,-26.201191665477385
142.00000000000003,-26.63329527615242
141.50000000000003,-27.10468103325246
141.00000000000003,-27.92960610817753
140.50000000000009,-28.440274011702577
140.00000000000003,-29.42232767232767
139.3871866295265,-30.32108420827084
138.8857938718663,-31.705378187272345
138.38440111420616,-33.32044139704307
138.00000000000009,-34.64685314685315
137.00000000000003,-35.471778221778216
136.88022284122562,-36.2040925648168
136.37883008356553,-37.01146346689522
135.87743732590533,-37.93421898435826
135.3760445682451,-39.20312834797515
134.87465181058494,-40.2412684808228
134.37325905292485,-40.70248553674738
133.87186629526465,-39.89447182344118
133.37047353760445,-38.62491964859653
132.50000000000003,-37.39660339660339
131.86629526462403,-36.43164773944718
131.36490250696383,-35.73901864152561
130.86350974930363,-35.046389543604036
130.36211699164343,-34.58452967645169
130.00000000000009,-34.214749536178104
129.50000000000003,-33.586235193378045
129.00000000000003,-33.311260168403024
128.50000000000003,-32.80059226487798
128.00000000000009,-32.60418153275296
127.50000000000004,-32.32920650777794
127.00000000000004,-32.21136006850292
126.50000000000004,-32.132795775652916
126.00000000000009,-32.054231482802905
125.50000000000009,-32.054231482802905
125.00000000000004,-32.054231482802905
124.50000000000004,-32.093513629227914
124.00000000000009,-32.25064221492793
123.50000000000009,-32.32920650777793
123.00000000000004,-32.56489938632795
122.50000000000004,-32.722027972027966
122.00000000000004,-33.036285143427996
121.00000000000004,-33.586235193378045
120.33426183844014,-33.8857938718663
119.83286908077994,-34.23162631240626
119.50000000000009,-34.52900670757814
119.00000000000004,-35.1968031968032
118.50000000000004,-35.78603539317826
118.00000000000004,-36.100292564578275
117.50000000000009,-36.76808905380334
117.00000000000004,-37.121628371628375
116.50000000000004,-37.98583559297845
116.00000000000004,-38.37865705722848
115.50000000000009,-39.08573569287855
115.00000000000004,-39.517839303553586
114.50000000000004,-40.26420008562865
113.81615598885796,-41.15084636811657
113.31476323119776,-41.72744803942576
112.81337047353756,-42.534818941504184
112.31197771587748,-43.68834368973645
112.00000000000004,-45.29231482802912
111.30919220055712,-46.22616241697022
